Fiscal Year,Region,Age Group,Race Ethnicity,Gender,Alleged Victims in Initial Investigation,Alleged Victims in Repeat Investigation,Recidivism
2011,Out of State,65 and Older,Asian,Male,1,0,0
2011,Out of State,65 and Older,Hispanic,Female,4,1,0.25
2011,Out of State,65 and Older,Other,Female,1,0,0
2011,Out of State,Unknown,Anglo,Female,1,0,0
2011,Out of State,Unknown,Hispanic,Male,1,0,0
2011,Out of State,Unknown,Other,Female,1,0,0
2011,None Specified,18-64 with Disability,African American,Female,1,0,0
2011,None Specified,18-64 with Disability,Anglo,Male,1,0,0
2011,None Specified,65 and Older,African American,Female,1,1,1
2011,None Specified,65 and Older,Anglo,Male,1,0,0
2010,1-Lubbock,18-64 with Disability,African American,Female,309,87,0.28155
2010,1-Lubbock,18-64 with Disability,African American,Male,171,39,0.22807
2010,1-Lubbock,18-64 with Disability,African American,Unknown,1,0,0
2010,1-Lubbock,18-64 with Disability,Anglo,Female,604,139,0.23013
2010,1-Lubbock,18-64 with Disability,Anglo,Male,471,89,0.18896
2010,1-Lubbock,18-64 with Disability,Asian,Female,3,0,0
2010,1-Lubbock,18-64 with Disability,Asian,Male,2,1,0.5
2010,1-Lubbock,18-64 with Disability,Hispanic,Female,292,51,0.17466
2010,1-Lubbock,18-64 with Disability,Hispanic,Male,252,42,0.16667
2010,1-Lubbock,18-64 with Disability,Native American,Female,4,0,0
2010,1-Lubbock,18-64 with Disability,Native American,Male,6,3,0.5
2010,1-Lubbock,18-64 with Disability,Other,Female,71,10,0.14085
2010,1-Lubbock,18-64 with Disability,Other,Male,51,6,0.11765
2010,1-Lubbock,18-64 with Disability,Other,Unknown,1,0,0
2010,1-Lubbock,65 and Older,African American,Female,171,48,0.2807
2010,1-Lubbock,65 and Older,African American,Male,102,22,0.21569
2010,1-Lubbock,65 and Older,Anglo,Female,741,137,0.18489
2010,1-Lubbock,65 and Older,Anglo,Male,449,73,0.16258
2010,1-Lubbock,65 and Older,Anglo,Unknown,5,0,0
2010,1-Lubbock,65 and Older,Asian,Female,3,1,0.33333
2010,1-Lubbock,65 and Older,Asian,Male,1,0,0
2010,1-Lubbock,65 and Older,Hispanic,Female,296,47,0.15878
2010,1-Lubbock,65 and Older,Hispanic,Male,204,31,0.15196
2010,1-Lubbock,65 and Older,Native American,Female,3,0,0
2010,1-Lubbock,65 and Older,Native American,Male,8,2,0.25
2010,1-Lubbock,65 and Older,Other,Female,98,7,0.07143
2010,1-Lubbock,65 and Older,Other,Male,63,10,0.15873
2010,1-Lubbock,65 and Older,Other,Unknown,1,0,0
2010,2-Abilene,18-64 with Disability,African American,Female,234,66,0.28205
2010,2-Abilene,18-64 with Disability,African American,Male,155,38,0.24516
2010,2-Abilene,18-64 with Disability,Anglo,Female,"1,058",256,0.24197
2010,2-Abilene,18-64 with Disability,Anglo,Male,678,143,0.21091
2010,2-Abilene,18-64 with Disability,Anglo,Unknown,3,0,0
2010,2-Abilene,18-64 with Disability,Asian,Female,3,0,0
2010,2-Abilene,18-64 with Disability,Asian,Male,1,0,0
2010,2-Abilene,18-64 with Disability,Hispanic,Female,163,33,0.20245
2010,2-Abilene,18-64 with Disability,Hispanic,Male,154,35,0.22727
2010,2-Abilene,18-64 with Disability,Hispanic,Unknown,1,0,0
2010,2-Abilene,18-64 with Disability,Native American,Female,4,1,0.25
2010,2-Abilene,18-64 with Disability,Native American,Male,7,0,0
2010,2-Abilene,18-64 with Disability,Other,Female,65,11,0.16923
2010,2-Abilene,18-64 with Disability,Other,Male,59,7,0.11864
2010,2-Abilene,65 and Older,African American,Female,108,31,0.28704
2010,2-Abilene,65 and Older,African American,Male,70,18,0.25714
2010,2-Abilene,65 and Older,Anglo,Female,954,183,0.19182
2010,2-Abilene,65 and Older,Anglo,Male,582,120,0.20619
2010,2-Abilene,65 and Older,Anglo,Unknown,2,0,0
2010,2-Abilene,65 and Older,Asian,Female,3,0,0
2010,2-Abilene,65 and Older,Hispanic,Female,142,30,0.21127
2010,2-Abilene,65 and Older,Hispanic,Male,95,19,0.2
2010,2-Abilene,65 and Older,Native American,Female,2,0,0
2010,2-Abilene,65 and Older,Native American,Male,3,0,0
2010,2-Abilene,65 and Older,Other,Female,76,11,0.14474
2010,2-Abilene,65 and Older,Other,Male,53,6,0.11321
2010,2-Abilene,65 and Older,Other,Unknown,1,0,0
2010,2-Abilene,Unknown,Anglo,Female,2,0,0
2010,2-Abilene,Unknown,Anglo,Male,1,0,0
2010,2-Abilene,Unknown,Other,Female,1,1,1
2010,2-Abilene,Unknown,Other,Male,1,0,0
2010,3-Arlington,18-64 with Disability,African American,Female,"1,256",195,0.15525
2010,3-Arlington,18-64 with Disability,African American,Male,788,100,0.1269
2010,3-Arlington,18-64 with Disability,African American,Unknown,7,1,0.14286
2010,3-Arlington,18-64 with Disability,Anglo,Female,"2,376",357,0.15025
2010,3-Arlington,18-64 with Disability,Anglo,Male,"1,646",219,0.13305
2010,3-Arlington,18-64 with Disability,Anglo,Unknown,11,1,0.09091
2010,3-Arlington,18-64 with Disability,Asian,Female,31,2,0.06452
2010,3-Arlington,18-64 with Disability,Asian,Male,16,1,0.0625
2010,3-Arlington,18-64 with Disability,Hispanic,Female,353,33,0.09348
2010,3-Arlington,18-64 with Disability,Hispanic,Male,240,27,0.1125
2010,3-Arlington,18-64 with Disability,Hispanic,Unknown,1,0,0
2010,3-Arlington,18-64 with Disability,Native American,Female,16,2,0.125
2010,3-Arlington,18-64 with Disability,Native American,Male,11,0,0
2010,3-Arlington,18-64 with Disability,Other,Female,332,34,0.10241
2010,3-Arlington,18-64 with Disability,Other,Male,277,26,0.09386
2010,3-Arlington,18-64 with Disability,Other,Unknown,13,0,0
2010,3-Arlington,65 and Older,African American,Female,983,161,0.16378
2010,3-Arlington,65 and Older,African American,Male,497,67,0.13481
2010,3-Arlington,65 and Older,African American,Unknown,4,1,0.25
2010,3-Arlington,65 and Older,Anglo,Female,"3,070",430,0.14007
2010,3-Arlington,65 and Older,Anglo,Male,"1,702",229,0.13455
2010,3-Arlington,65 and Older,Anglo,Unknown,8,1,0.125
2010,3-Arlington,65 and Older,Asian,Female,53,5,0.09434
2010,3-Arlington,65 and Older,Asian,Male,25,2,0.08
2010,3-Arlington,65 and Older,Asian,Unknown,1,0,0
2010,3-Arlington,65 and Older,Hispanic,Female,330,26,0.07879
2010,3-Arlington,65 and Older,Hispanic,Male,186,29,0.15591
2010,3-Arlington,65 and Older,Hispanic,Unknown,1,0,0
2010,3-Arlington,65 and Older,Native American,Female,12,3,0.25
2010,3-Arlington,65 and Older,Native American,Male,6,0,0
2010,3-Arlington,65 and Older,Other,Female,507,54,0.10651
2010,3-Arlington,65 and Older,Other,Male,263,27,0.10266
2010,3-Arlington,65 and Older,Other,Unknown,8,0,0
2010,3-Arlington,Under 18,African American,Female,1,0,0
2010,3-Arlington,Under 18,African American,Male,1,0,0
2010,3-Arlington,Under 18,Anglo,Male,3,0,0
2010,3-Arlington,Under 18,Hispanic,Female,1,0,0
2010,3-Arlington,Unknown,Anglo,Female,4,0,0
2010,3-Arlington,Unknown,Anglo,Male,2,0,0
2010,3-Arlington,Unknown,Hispanic,Female,1,0,0
2010,3-Arlington,Unknown,Other,Female,2,0,0
2010,3-Arlington,Unknown,Other,Male,1,0,0
2010,4-Tyler,18-64 with Disability,African American,Female,506,84,0.16601
2010,4-Tyler,18-64 with Disability,African American,Male,326,39,0.11963
2010,4-Tyler,18-64 with Disability,Anglo,Female,"1,090",187,0.17156
2010,4-Tyler,18-64 with Disability,Anglo,Male,675,90,0.13333
2010,4-Tyler,18-64 with Disability,Anglo,Unknown,1,0,0
2010,4-Tyler,18-64 with Disability,Asian,Female,3,0,0
2010,4-Tyler,18-64 with Disability,Asian,Male,2,0,0
2010,4-Tyler,18-64 with Disability,Hispanic,Female,43,4,0.09302
2010,4-Tyler,18-64 with Disability,Hispanic,Male,32,1,0.03125
2010,4-Tyler,18-64 with Disability,Native American,Female,5,1,0.2
2010,4-Tyler,18-64 with Disability,Native American,Male,3,0,0
2010,4-Tyler,18-64 with Disability,Other,Female,104,5,0.04808
2010,4-Tyler,18-64 with Disability,Other,Male,91,9,0.0989
2010,4-Tyler,18-64 with Disability,Other,Unknown,2,0,0
2010,4-Tyler,65 and Older,African American,Female,444,74,0.16667
2010,4-Tyler,65 and Older,African American,Male,235,34,0.14468
2010,4-Tyler,65 and Older,Anglo,Female,"1,189",175,0.14718
2010,4-Tyler,65 and Older,Anglo,Male,671,122,0.18182
2010,4-Tyler,65 and Older,Anglo,Unknown,4,0,0
2010,4-Tyler,65 and Older,Hispanic,Female,19,1,0.05263
2010,4-Tyler,65 and Older,Hispanic,Male,20,1,0.05
2010,4-Tyler,65 and Older,Native American,Female,3,1,0.33333
2010,4-Tyler,65 and Older,Native American,Male,1,0,0
2010,4-Tyler,65 and Older,Other,Female,145,13,0.08966
2010,4-Tyler,65 and Older,Other,Male,85,7,0.08235
2010,4-Tyler,65 and Older,Other,Unknown,1,0,0
2010,4-Tyler,Under 18,African American,Male,1,0,0
2010,4-Tyler,Under 18,Anglo,Female,1,1,1
2010,4-Tyler,Unknown,African American,Male,2,1,0.5
2010,4-Tyler,Unknown,Anglo,Female,2,1,0.5
2010,4-Tyler,Unknown,Anglo,Male,1,1,1
2010,5-Beaumont,18-64 with Disability,African American,Female,507,97,0.19132
2010,5-Beaumont,18-64 with Disability,African American,Male,334,67,0.2006
2010,5-Beaumont,18-64 with Disability,African American,Unknown,2,0,0
2010,5-Beaumont,18-64 with Disability,Anglo,Female,779,146,0.18742
2010,5-Beaumont,18-64 with Disability,Anglo,Male,550,98,0.17818
2010,5-Beaumont,18-64 with Disability,Anglo,Unknown,6,0,0
2010,5-Beaumont,18-64 with Disability,Asian,Female,3,1,0.33333
2010,5-Beaumont,18-64 with Disability,Asian,Male,2,0,0
2010,5-Beaumont,18-64 with Disability,Hispanic,Female,38,4,0.10526
2010,5-Beaumont,18-64 with Disability,Hispanic,Male,28,3,0.10714
2010,5-Beaumont,18-64 with Disability,Native American,Female,6,1,0.16667
2010,5-Beaumont,18-64 with Disability,Native American,Male,5,1,0.2
2010,5-Beaumont,18-64 with Disability,Other,Female,114,15,0.13158
2010,5-Beaumont,18-64 with Disability,Other,Male,80,9,0.1125
2010,5-Beaumont,18-64 with Disability,Other,Unknown,1,0,0
2010,5-Beaumont,65 and Older,African American,Female,368,61,0.16576
2010,5-Beaumont,65 and Older,African American,Male,196,25,0.12755
2010,5-Beaumont,65 and Older,Anglo,Female,846,139,0.1643
2010,5-Beaumont,65 and Older,Anglo,Male,538,84,0.15613
2010,5-Beaumont,65 and Older,Anglo,Unknown,1,0,0
2010,5-Beaumont,65 and Older,Asian,Female,3,0,0
2010,5-Beaumont,65 and Older,Asian,Male,3,0,0
2010,5-Beaumont,65 and Older,Hispanic,Female,31,5,0.16129
2010,5-Beaumont,65 and Older,Hispanic,Male,20,3,0.15
2010,5-Beaumont,65 and Older,Native American,Female,5,1,0.2
2010,5-Beaumont,65 and Older,Native American,Male,2,0,0
2010,5-Beaumont,65 and Older,Other,Female,131,14,0.10687
2010,5-Beaumont,65 and Older,Other,Male,66,6,0.09091
2010,5-Beaumont,65 and Older,Other,Unknown,1,1,1
2010,5-Beaumont,Under 18,African American,Male,1,0,0
2010,5-Beaumont,Under 18,Anglo,Male,1,0,0
2010,5-Beaumont,Under 18,Other,Male,1,0,0
2010,5-Beaumont,Unknown,Anglo,Female,2,0,0
2010,5-Beaumont,Unknown,Other,Female,2,1,0.5
2010,6-Houston,18-64 with Disability,African American,Female,"1,880",252,0.13404
2010,6-Houston,18-64 with Disability,African American,Male,"1,117",134,0.11996
2010,6-Houston,18-64 with Disability,African American,Unknown,12,2,0.16667
2010,6-Houston,18-64 with Disability,Anglo,Female,"1,707",285,0.16696
2010,6-Houston,18-64 with Disability,Anglo,Male,"1,233",202,0.16383
2010,6-Houston,18-64 with Disability,Anglo,Unknown,9,1,0.11111
2010,6-Houston,18-64 with Disability,Asian,Female,41,6,0.14634
2010,6-Houston,18-64 with Disability,Asian,Male,28,3,0.10714
2010,6-Houston,18-64 with Disability,Hispanic,Female,553,72,0.1302
2010,6-Houston,18-64 with Disability,Hispanic,Male,401,44,0.10973
2010,6-Houston,18-64 with Disability,Hispanic,Unknown,2,0,0
2010,6-Houston,18-64 with Disability,Native American,Female,20,1,0.05
2010,6-Houston,18-64 with Disability,Native American,Male,9,2,0.22222
2010,6-Houston,18-64 with Disability,Other,Female,293,25,0.08532
2010,6-Houston,18-64 with Disability,Other,Male,257,14,0.05447
2010,6-Houston,18-64 with Disability,Other,Unknown,13,1,0.07692
2010,6-Houston,65 and Older,African American,Female,"1,663",292,0.17559
2010,6-Houston,65 and Older,African American,Male,815,113,0.13865
2010,6-Houston,65 and Older,African American,Unknown,6,1,0.16667
2010,6-Houston,65 and Older,Anglo,Female,"2,240",356,0.15893
2010,6-Houston,65 and Older,Anglo,Male,"1,195",179,0.14979
2010,6-Houston,65 and Older,Anglo,Unknown,12,3,0.25
2010,6-Houston,65 and Older,Asian,Female,59,3,0.05085
2010,6-Houston,65 and Older,Asian,Male,32,3,0.09375
2010,6-Houston,65 and Older,Asian,Unknown,1,0,0
2010,6-Houston,65 and Older,Hispanic,Female,587,86,0.14651
2010,6-Houston,65 and Older,Hispanic,Male,328,44,0.13415
2010,6-Houston,65 and Older,Hispanic,Unknown,2,0,0
2010,6-Houston,65 and Older,Native American,Female,8,3,0.375
2010,6-Houston,65 and Older,Native American,Male,6,1,0.16667
2010,6-Houston,65 and Older,Other,Female,431,45,0.10441
2010,6-Houston,65 and Older,Other,Male,251,24,0.09562
2010,6-Houston,65 and Older,Other,Unknown,24,3,0.125
2010,6-Houston,Under 18,African American,Female,3,0,0
2010,6-Houston,Under 18,Anglo,Female,1,1,1
2010,6-Houston,Unknown,African American,Female,1,1,1
2010,6-Houston,Unknown,African American,Male,1,1,1
2010,6-Houston,Unknown,Anglo,Female,2,0,0
2010,6-Houston,Unknown,Anglo,Male,2,0,0
2010,6-Houston,Unknown,Other,Female,7,0,0
2010,6-Houston,Unknown,Other,Male,1,0,0
2010,6-Houston,Unknown,Other,Unknown,4,0,0
2010,7-Austin,18-64 with Disability,African American,Female,589,103,0.17487
2010,7-Austin,18-64 with Disability,African American,Male,391,53,0.13555
2010,7-Austin,18-64 with Disability,Anglo,Female,"1,228",193,0.15717
2010,7-Austin,18-64 with Disability,Anglo,Male,922,132,0.14317
2010,7-Austin,18-64 with Disability,Anglo,Unknown,5,0,0
2010,7-Austin,18-64 with Disability,Asian,Female,19,7,0.36842
2010,7-Austin,18-64 with Disability,Asian,Male,7,1,0.14286
2010,7-Austin,18-64 with Disability,Hispanic,Female,389,37,0.09512
2010,7-Austin,18-64 with Disability,Hispanic,Male,228,26,0.11404
2010,7-Austin,18-64 with Disability,Hispanic,Unknown,1,0,0
2010,7-Austin,18-64 with Disability,Native American,Female,9,0,0
2010,7-Austin,18-64 with Disability,Native American,Male,11,4,0.36364
2010,7-Austin,18-64 with Disability,Other,Female,132,16,0.12121
2010,7-Austin,18-64 with Disability,Other,Male,132,11,0.08333
2010,7-Austin,65 and Older,African American,Female,424,63,0.14858
2010,7-Austin,65 and Older,African American,Male,226,32,0.14159
2010,7-Austin,65 and Older,Anglo,Female,"1,568",250,0.15944
2010,7-Austin,65 and Older,Anglo,Male,944,139,0.14725
2010,7-Austin,65 and Older,Anglo,Unknown,6,3,0.5
2010,7-Austin,65 and Older,Asian,Female,19,0,0
2010,7-Austin,65 and Older,Asian,Male,8,3,0.375
2010,7-Austin,65 and Older,Hispanic,Female,307,41,0.13355
2010,7-Austin,65 and Older,Hispanic,Male,174,19,0.1092
2010,7-Austin,65 and Older,Hispanic,Unknown,1,0,0
2010,7-Austin,65 and Older,Native American,Female,4,1,0.25
2010,7-Austin,65 and Older,Other,Female,200,14,0.07
2010,7-Austin,65 and Older,Other,Male,111,8,0.07207
2010,7-Austin,65 and Older,Other,Unknown,4,2,0.5
2010,7-Austin,Under 18,Other,Female,1,0,0
2010,7-Austin,Under 18,Other,Male,2,1,0.5
2010,7-Austin,Unknown,Anglo,Female,2,2,1
2010,7-Austin,Unknown,Anglo,Male,1,0,0
2010,8-San Antonio,18-64 with Disability,African American,Female,334,68,0.20359
2010,8-San Antonio,18-64 with Disability,African American,Male,226,34,0.15044
2010,8-San Antonio,18-64 with Disability,African American,Unknown,1,0,0
2010,8-San Antonio,18-64 with Disability,Anglo,Female,982,196,0.19959
2010,8-San Antonio,18-64 with Disability,Anglo,Male,694,101,0.14553
2010,8-San Antonio,18-64 with Disability,Anglo,Unknown,5,0,0
2010,8-San Antonio,18-64 with Disability,Asian,Female,15,0,0
2010,8-San Antonio,18-64 with Disability,Asian,Male,10,0,0
2010,8-San Antonio,18-64 with Disability,Hispanic,Female,"1,163",188,0.16165
2010,8-San Antonio,18-64 with Disability,Hispanic,Male,914,127,0.13895
2010,8-San Antonio,18-64 with Disability,Hispanic,Unknown,6,1,0.16667
2010,8-San Antonio,18-64 with Disability,Native American,Female,5,1,0.2
2010,8-San Antonio,18-64 with Disability,Native American,Male,6,1,0.16667
2010,8-San Antonio,18-64 with Disability,Other,Female,180,27,0.15
2010,8-San Antonio,18-64 with Disability,Other,Male,159,13,0.08176
2010,8-San Antonio,18-64 with Disability,Other,Unknown,5,0,0
2010,8-San Antonio,65 and Older,African American,Female,289,49,0.16955
2010,8-San Antonio,65 and Older,African American,Male,162,19,0.11728
2010,8-San Antonio,65 and Older,Anglo,Female,"1,318",226,0.17147
2010,8-San Antonio,65 and Older,Anglo,Male,775,118,0.15226
2010,8-San Antonio,65 and Older,Anglo,Unknown,4,1,0.25
2010,8-San Antonio,65 and Older,Asian,Female,29,6,0.2069
2010,8-San Antonio,65 and Older,Asian,Male,3,0,0
2010,8-San Antonio,65 and Older,Hispanic,Female,"1,451",206,0.14197
2010,8-San Antonio,65 and Older,Hispanic,Male,812,124,0.15271
2010,8-San Antonio,65 and Older,Hispanic,Unknown,3,0,0
2010,8-San Antonio,65 and Older,Native American,Female,1,0,0
2010,8-San Antonio,65 and Older,Native American,Male,4,1,0.25
2010,8-San Antonio,65 and Older,Other,Female,291,36,0.12371
2010,8-San Antonio,65 and Older,Other,Male,179,10,0.05587
2010,8-San Antonio,65 and Older,Other,Unknown,4,0,0
2010,8-San Antonio,Under 18,Anglo,Female,1,0,0
2010,8-San Antonio,Under 18,Other,Female,1,0,0
2010,8-San Antonio,Unknown,Hispanic,Female,2,0,0
2010,8-San Antonio,Unknown,Hispanic,Male,1,0,0
2010,8-San Antonio,Unknown,Other,Female,1,0,0
2010,9-Midland,18-64 with Disability,African American,Female,125,27,0.216
2010,9-Midland,18-64 with Disability,African American,Male,64,19,0.29688
2010,9-Midland,18-64 with Disability,Anglo,Female,481,95,0.19751
2010,9-Midland,18-64 with Disability,Anglo,Male,315,59,0.1873
2010,9-Midland,18-64 with Disability,Anglo,Unknown,1,0,0
2010,9-Midland,18-64 with Disability,Asian,Female,2,0,0
2010,9-Midland,18-64 with Disability,Asian,Male,1,0,0
2010,9-Midland,18-64 with Disability,Hispanic,Female,262,44,0.16794
2010,9-Midland,18-64 with Disability,Hispanic,Male,220,41,0.18636
2010,9-Midland,18-64 with Disability,Native American,Female,3,0,0
2010,9-Midland,18-64 with Disability,Native American,Male,2,0,0
2010,9-Midland,18-64 with Disability,Other,Female,37,3,0.08108
2010,9-Midland,18-64 with Disability,Other,Male,22,1,0.04545
2010,9-Midland,65 and Older,African American,Female,91,23,0.25275
2010,9-Midland,65 and Older,African American,Male,46,9,0.19565
2010,9-Midland,65 and Older,Anglo,Female,537,106,0.19739
2010,9-Midland,65 and Older,Anglo,Male,317,45,0.14196
2010,9-Midland,65 and Older,Anglo,Unknown,1,0,0
2010,9-Midland,65 and Older,Asian,Female,2,0,0
2010,9-Midland,65 and Older,Hispanic,Female,285,42,0.14737
2010,9-Midland,65 and Older,Hispanic,Male,215,32,0.14884
2010,9-Midland,65 and Older,Native American,Female,2,0,0
2010,9-Midland,65 and Older,Other,Female,43,4,0.09302
2010,9-Midland,65 and Older,Other,Male,38,3,0.07895
2010,9-Midland,Under 18,Anglo,Male,1,0,0
2010,9-Midland,Unknown,Anglo,Female,1,0,0
2010,9-Midland,Unknown,Anglo,Male,1,0,0
2010,10-El Paso,18-64 with Disability,African American,Female,51,6,0.11765
2010,10-El Paso,18-64 with Disability,African American,Male,29,5,0.17241
2010,10-El Paso,18-64 with Disability,African American,Unknown,1,0,0
2010,10-El Paso,18-64 with Disability,Anglo,Female,142,22,0.15493
2010,10-El Paso,18-64 with Disability,Anglo,Male,121,18,0.14876
2010,10-El Paso,18-64 with Disability,Anglo,Unknown,1,0,0
2010,10-El Paso,18-64 with Disability,Asian,Female,4,0,0
2010,10-El Paso,18-64 with Disability,Asian,Male,2,1,0.5
2010,10-El Paso,18-64 with Disability,Hispanic,Female,434,60,0.13825
2010,10-El Paso,18-64 with Disability,Hispanic,Male,334,36,0.10778
2010,10-El Paso,18-64 with Disability,Hispanic,Unknown,5,1,0.2
2010,10-El Paso,18-64 with Disability,Native American,Female,2,0,0
2010,10-El Paso,18-64 with Disability,Native American,Male,2,0,0
2010,10-El Paso,18-64 with Disability,Other,Female,45,4,0.08889
2010,10-El Paso,18-64 with Disability,Other,Male,49,3,0.06122
2010,10-El Paso,18-64 with Disability,Other,Unknown,1,0,0
2010,10-El Paso,65 and Older,African American,Female,30,3,0.1
2010,10-El Paso,65 and Older,African American,Male,21,2,0.09524
2010,10-El Paso,65 and Older,Anglo,Female,235,38,0.1617
2010,10-El Paso,65 and Older,Anglo,Male,152,25,0.16447
2010,10-El Paso,65 and Older,Anglo,Unknown,3,0,0
2010,10-El Paso,65 and Older,Asian,Female,10,3,0.3
2010,10-El Paso,65 and Older,Asian,Male,4,0,0
2010,10-El Paso,65 and Older,Hispanic,Female,771,89,0.11543
